Sample in Buffer,Sample in Window,TRIGGER,adc2_data_b_d0[11:0],adc2_data_a_d0[11:0]
14452,14452,0,3319,2049
14453,14453,0,2794,2049
14454,14454,0,2207,2049
14455,14455,0,1608,2049
14456,14456,0,1044,2049
14457,14457,0,562,2049
14458,14458,0,202,2049
14459,14459,0,0,2049
14460,14460,0,0,2050
14461,14461,0,86,2049
14462,14462,0,379,2049
14463,14463,0,808,2049
14464,14464,0,1338,2049
14465,14465,0,1928,2049
14466,14466,0,2527,2049
14467,14467,0,3086,2049
14468,14468,0,3561,2049
14469,14469,0,3910,2049
14470,14470,0,4095,2049
14471,14471,0,4095,2049
14472,14472,0,3989,2049
14473,14473,0,3685,2049
14474,14474,0,3247,2050
14475,14475,0,2710,2050
14476,14476,0,2119,2048
14477,14477,0,1522,2050
14478,14478,0,968,2049
14479,14479,0,501,2050
14480,14480,0,162,2049
14481,14481,0,0,2049
14482,14482,0,0,2050
14483,14483,0,118,2049
14484,14484,0,434,2049
14485,14485,0,880,2049
14486,14486,0,1423,2050
14487,14487,0,2017,2049
14488,14488,0,2613,2050
14489,14489,0,3162,2050
14490,14490,0,3620,2049
14491,14491,0,3950,2049
14492,14492,0,4095,2050
14493,14493,0,4095,2049
14494,14494,0,3954,2049
14495,14495,0,3629,2049
14496,14496,0,3173,2049
14497,14497,0,2626,2049
14498,14498,0,2031,2050
14499,14499,0,1436,2049
14500,14500,0,892,2049
14501,14501,0,442,2049
14502,14502,0,125,2050
14503,14503,0,0,2049
14504,14504,0,0,2049
14505,14505,0,156,2049
14506,14506,0,492,2050
14507,14507,0,955,2049
14508,14508,0,1508,2049
14509,14509,0,2105,2050
14510,14510,0,2697,2049
14511,14511,0,3236,2049
14512,14512,0,3677,2049
14513,14513,0,3985,2050
14514,14514,0,4095,2049
14515,14515,0,4095,2049
14516,14516,0,3916,2050
14517,14517,0,3570,2049
14518,14518,0,3098,2049
14519,14519,0,2540,2049
14520,14520,0,1942,2049
14521,14521,0,1353,2050
14522,14522,0,819,2049
14523,14523,0,386,2049
14524,14524,0,91,2049
14525,14525,0,0,2050
14526,14526,0,0,2049
14527,14527,0,196,2049
14528,14528,0,552,2049
14529,14529,0,1032,2049
14530,14530,0,1594,2049
14531,14531,0,2193,2049
14532,14532,0,2781,2050
14533,14533,0,3308,2049
14534,14534,0,3731,2049
14535,14535,0,4017,2050
14536,14536,0,4095,2050
14537,14537,0,4091,2049
14538,14538,0,3874,2049
14539,14539,0,3507,2050
14540,14540,0,3021,2049
14541,14541,0,2454,2049
14542,14542,0,1854,2049
14543,14543,0,1269,2049
14544,14544,0,749,2049
14545,14545,0,334,2050
14546,14546,0,60,2050
14547,14547,0,0,2049
14548,14548,0,12,2049
14549,14549,0,239,2049
14550,14550,0,616,2049
14551,14551,0,1110,2049
14552,14552,0,1680,2049
14553,14553,0,2281,2049
14554,14554,0,2863,2049
14555,14555,0,3378,2049
14556,14556,0,3782,2049
14557,14557,0,4045,2049
14558,14558,0,4095,2050
14559,14559,0,4069,2049
14560,14560,0,3829,2049
14561,14561,0,3442,2050
14562,14562,0,2941,2049
14563,14563,0,2367,2048
14564,14564,0,1766,2049
14565,14565,0,1187,2049
14566,14566,0,681,2050
14567,14567,0,284,2049
14568,14568,0,33,2049
14569,14569,0,0,2050
14570,14570,0,34,2050
14571,14571,0,286,2050
14572,14572,0,682,2049
14573,14573,0,1191,2049
14574,14574,0,1769,2049
14575,14575,0,2369,2050
14576,14576,0,2944,2049
14577,14577,0,3445,2049
14578,14578,0,3831,2049
14579,14579,0,4070,2049
14580,14580,0,4095,2049
14581,14581,0,4044,2049
14582,14582,0,3781,2050
14583,14583,0,3375,2050
14584,14584,0,2861,2049
14585,14585,0,2279,2049
14586,14586,0,1678,2049
14587,14587,0,1108,2050
14588,14588,0,614,2049
14589,14589,0,238,2050
14590,14590,0,11,2049
14591,14591,0,0,2049
14592,14592,0,61,2049
14593,14593,0,336,2049
14594,14594,0,750,2049
14595,14595,0,1271,2049
14596,14596,0,1856,2049
14597,14597,0,2456,2049
14598,14598,0,3023,2049
14599,14599,0,3510,2050
14600,14600,0,3876,2049
14601,14601,0,4091,2049
14602,14602,0,4095,2049
14603,14603,0,4015,2049
14604,14604,0,3729,2049
14605,14605,0,3305,2049
14606,14606,0,2778,2050
14607,14607,0,2191,2049
14608,14608,0,1592,2050
14609,14609,0,1030,2050
14610,14610,0,551,2050
14611,14611,0,195,2049
14612,14612,0,0,2049
14613,14613,0,0,2049
14614,14614,0,91,2049
14615,14615,0,389,2050
14616,14616,0,822,2049
14617,14617,0,1354,2050
14618,14618,0,1945,2049
14619,14619,0,2543,2049
14620,14620,0,3101,2049
14621,14621,0,3571,2050
14622,14622,0,3918,2050
14623,14623,0,4095,2049
14624,14624,0,4095,2049
14625,14625,0,3984,2049
14626,14626,0,3675,2050
14627,14627,0,3234,2049
14628,14628,0,2695,2049
14629,14629,0,2102,2049
14630,14630,0,1505,2049
14631,14631,0,952,2049
14632,14632,0,491,2049
14633,14633,0,155,2049
14634,14634,0,0,2050
14635,14635,0,0,2050
14636,14636,0,126,2049
14637,14637,0,444,2049
14638,14638,0,894,2050
14639,14639,0,1439,2049
14640,14640,0,2033,2049
14641,14641,0,2629,2050
14642,14642,0,3177,2049
14643,14643,0,3630,2049
14644,14644,0,3955,2050
14645,14645,0,4095,2050
14646,14646,0,4095,2050
14647,14647,0,3948,2049
14648,14648,0,3618,2049
14649,14649,0,3160,2049
14650,14650,0,2610,2049
14651,14651,0,2014,2049
14652,14652,0,1420,2049
14653,14653,0,879,2049
14654,14654,0,432,2050
14655,14655,0,118,2049
14656,14656,0,0,2049
14657,14657,0,0,2050
14658,14658,0,162,2050
14659,14659,0,503,2050
14660,14660,0,969,2050
14661,14661,0,1524,2049
14662,14662,0,2122,2050
14663,14663,0,2713,2049
14664,14664,0,3250,2049
14665,14665,0,3687,2049
14666,14666,0,3991,2050
14667,14667,0,4095,2049
14668,14668,0,4095,2049
14669,14669,0,3908,2049
14670,14670,0,3557,2049
14671,14671,0,3083,2049
14672,14672,0,2524,2049
14673,14673,0,1925,2049
14674,14674,0,1336,2049
14675,14675,0,805,2049
14676,14676,0,377,2049
14677,14677,0,85,2050
14678,14678,0,0,2049
14679,14679,0,0,2049
14680,14680,0,205,2049
14681,14681,0,565,2049
14682,14682,0,1046,2049
14683,14683,0,1610,2049
14684,14684,0,2210,2049
14685,14685,0,2797,2049
14686,14686,0,3321,2049
14687,14687,0,3741,2049
14688,14688,0,4023,2049
14689,14689,0,4095,2050
14690,14690,0,4087,2050
14691,14691,0,3866,2050
14692,14692,0,3496,2049
14693,14693,0,3006,2049
14694,14694,0,2438,2049
14695,14695,0,1837,2049
14696,14696,0,1254,2050
14697,14697,0,735,2050
14698,14698,0,324,2049
14699,14699,0,55,2050
14700,14700,0,0,2049
14701,14701,0,15,2050
14702,14702,0,248,2049
14703,14703,0,628,2049
14704,14704,0,1124,2049
14705,14705,0,1697,2049
14706,14706,0,2298,2049
14707,14707,0,2878,2049
14708,14708,0,3390,2049
14709,14709,0,3792,2049
14710,14710,0,4049,2049
14711,14711,0,4095,2049
14712,14712,0,4065,2050
14713,14713,0,3821,2049
14714,14714,0,3430,2050
14715,14715,0,2926,2049
14716,14716,0,2351,2050
14717,14717,0,1749,2049
14718,14718,0,1172,2049
14719,14719,0,667,2049
14720,14720,0,276,2050
14721,14721,0,29,2049
14722,14722,0,0,2049
14723,14723,0,39,2050
14724,14724,0,295,2049
14725,14725,0,695,2049
14726,14726,0,1205,2049
14727,14727,0,1785,2049
14728,14728,0,2386,2049
14729,14729,0,2959,2049
14730,14730,0,3457,2050
14731,14731,0,3840,2048
14732,14732,0,4075,2050
14733,14733,0,4095,2049
14734,14734,0,4039,2050
14735,14735,0,3771,2049
14736,14736,0,3362,2050
14737,14737,0,2845,2049
14738,14738,0,2263,2050
14739,14739,0,1663,2050
14740,14740,0,1093,2050
14741,14741,0,602,2049
14742,14742,0,230,2049
14743,14743,0,6,2049
14744,14744,0,0,2050
14745,14745,0,66,2050
14746,14746,0,345,2048
14747,14747,0,764,2050
14748,14748,0,1287,2049
14749,14749,0,1873,2049
14750,14750,0,2473,2050
14751,14751,0,3038,2050
14752,14752,0,3521,2050
14753,14753,0,3884,2050
14754,14754,0,4095,2049
14755,14755,0,4095,2049
14756,14756,0,4010,2049
14757,14757,0,3719,2049
14758,14758,0,3292,2050
14759,14759,0,2763,2049
14760,14760,0,2175,2049
14761,14761,0,1576,2049
14762,14762,0,1016,2049
14763,14763,0,539,2050
14764,14764,0,187,2050
14765,14765,0,0,2050
14766,14766,0,0,2049
14767,14767,0,97,2049
14768,14768,0,398,2050
14769,14769,0,835,2049
14770,14770,0,1370,2049
14771,14771,0,1961,2049
14772,14772,0,2558,2049
14773,14773,0,3115,2049
14774,14774,0,3582,2050
14775,14775,0,3925,2049
14776,14776,0,4095,2049
14777,14777,0,4095,2049
14778,14778,0,3977,2049
14779,14779,0,3665,2049
14780,14780,0,3220,2050
14781,14781,0,2679,2049
14782,14782,0,2086,2050
14783,14783,0,1489,2049
14784,14784,0,938,2049
14785,14785,0,480,2049
14786,14786,0,148,2050
14787,14787,0,0,2049
14788,14788,0,0,2049
14789,14789,0,132,2049
14790,14790,0,456,2049
14791,14791,0,908,2049
14792,14792,0,1455,2049
14793,14793,0,2050,2049
14794,14794,0,2644,2049
14795,14795,0,3190,2049
14796,14796,0,3642,2049
14797,14797,0,3963,2050
14798,14798,0,4095,2050
14799,14799,0,4095,2049
14800,14800,0,3941,2049
14801,14801,0,3607,2049
14802,14802,0,3146,2049
14803,14803,0,2593,2049
14804,14804,0,1997,2050
14805,14805,0,1405,2049
14806,14806,0,865,2048
14807,14807,0,422,2050
14808,14808,0,112,2049
14809,14809,0,0,2049
14810,14810,0,0,2049
14811,14811,0,170,2049
14812,14812,0,515,2049
14813,14813,0,984,2049
14814,14814,0,1541,2050
14815,14815,0,2138,2049
14816,14816,0,2729,2049
14817,14817,0,3263,2049
14818,14818,0,3698,2049
14819,14819,0,3997,2050
14820,14820,0,4095,2049
14821,14821,0,4095,2049
14822,14822,0,3901,2050
14823,14823,0,3546,2050
14824,14824,0,3069,2049
14825,14825,0,2508,2049
14826,14826,0,1909,2049
14827,14827,0,1321,2050
14828,14828,0,792,2049
14829,14829,0,367,2049
14830,14830,0,78,2049
14831,14831,0,0,2049
14832,14832,0,0,2049
14833,14833,0,212,2049
14834,14834,0,576,2049
14835,14835,0,1061,2049
14836,14836,0,1627,2048
14837,14837,0,2228,2050
14838,14838,0,2812,2049
14839,14839,0,3334,2050
14840,14840,0,3751,2048
14841,14841,0,4028,2050
14842,14842,0,4095,2050
14843,14843,0,4083,2049
14844,14844,0,3857,2049
14845,14845,0,3484,2050
14846,14846,0,2991,2049
14847,14847,0,2421,2050
14848,14848,0,1820,2049
14849,14849,0,1238,2049
14850,14850,0,722,2050
14851,14851,0,315,2049
14852,14852,0,50,2049
14853,14853,0,0,2049
14854,14854,0,20,2050
14855,14855,0,257,2049
14856,14856,0,641,2049
14857,14857,0,1141,2049
14858,14858,0,1714,2049
14859,14859,0,2315,2049
14860,14860,0,2894,2050
14861,14861,0,3403,2049
14862,14862,0,3801,2050
14863,14863,0,4055,2050
14864,14864,0,4095,2049
14865,14865,0,4060,2049
14866,14866,0,3811,2049
14867,14867,0,3418,2049
14868,14868,0,2911,2049
14869,14869,0,2333,2050
14870,14870,0,1733,2050
14871,14871,0,1157,2049
14872,14872,0,655,2049
14873,14873,0,267,2050
14874,14874,0,24,2050
14875,14875,0,0,2050
14876,14876,0,44,2049
14877,14877,0,304,2049
14878,14878,0,707,2049
14879,14879,0,1220,2049
14880,14880,0,1801,2049
14881,14881,0,2402,2049
14882,14882,0,2974,2049
14883,14883,0,3470,2050
14884,14884,0,3848,2049
14885,14885,0,4078,2049
14886,14886,0,4095,2049
14887,14887,0,4033,2049
14888,14888,0,3762,2049
14889,14889,0,3350,2049
14890,14890,0,2830,2049
14891,14891,0,2246,2049
14892,14892,0,1645,2049
14893,14893,0,1078,2050
14894,14894,0,590,2050
14895,14895,0,221,2049
14896,14896,0,3,2050
14897,14897,0,0,2049
14898,14898,0,72,2050
14899,14899,0,356,2049
14900,14900,0,777,2049
14901,14901,0,1303,2049
14902,14902,0,1889,2049
14903,14903,0,2490,2050
14904,14904,0,3053,2050
14905,14905,0,3533,2050
14906,14906,0,3892,2049
14907,14907,0,4095,2049
14908,14908,0,4095,2050
14909,14909,0,4004,2049
14910,14910,0,3709,2050
14911,14911,0,3278,2049
14912,14912,0,2747,2049
14913,14913,0,2157,2049
14914,14914,0,1559,2049
14915,14915,0,1001,2049
14916,14916,0,528,2049
14917,14917,0,179,2049
14918,14918,0,0,2049
14919,14919,0,0,2050
14920,14920,0,104,2050
14921,14921,0,409,2050
14922,14922,0,849,2049
14923,14923,0,1386,2050
14924,14924,0,1978,2050
14925,14925,0,2576,2050
14926,14926,0,3129,2049
14927,14927,0,3594,2049
14928,14928,0,3932,2050
14929,14929,0,4095,2049
14930,14930,0,4095,2049
14931,14931,0,3969,2049
14932,14932,0,3654,2049
14933,14933,0,3206,2049
14934,14934,0,2663,2049
14935,14935,0,2069,2049
14936,14936,0,1473,2049
14937,14937,0,924,2049
14938,14938,0,469,2049
14939,14939,0,141,2049
14940,14940,0,0,2049
14941,14941,0,0,2049
14942,14942,0,139,2049
14943,14943,0,466,2049
14944,14944,0,923,2049
14945,14945,0,1471,2049
14946,14946,0,2066,2049
14947,14947,0,2660,2050
14948,14948,0,3204,2050
14949,14949,0,3653,2049
14950,14950,0,3969,2049
14951,14951,0,4095,2050
14952,14952,0,4095,2049
14953,14953,0,3934,2049
14954,14954,0,3596,2049
14955,14955,0,3131,2049
14956,14956,0,2578,2049
14957,14957,0,1980,2049
14958,14958,0,1389,2049
14959,14959,0,851,2049
14960,14960,0,411,2050
14961,14961,0,105,2050
14962,14962,0,0,2049
14963,14963,0,0,2050
14964,14964,0,178,2049
14965,14965,0,526,2049
14966,14966,0,998,2049
14967,14967,0,1556,2049
14968,14968,0,2155,2049
14969,14969,0,2745,2050
14970,14970,0,3277,2049
14971,14971,0,3708,2049
14972,14972,0,4004,2049
14973,14973,0,4095,2049
14974,14974,0,4095,2049
14975,14975,0,3893,2050
14976,14976,0,3534,2049
14977,14977,0,3055,2049
14978,14978,0,2492,2049
14979,14979,0,1892,2049
14980,14980,0,1306,2049
14981,14981,0,779,2049
14982,14982,0,357,2049
14983,14983,0,73,2049
14984,14984,0,0,2049
14985,14985,0,2,2049
14986,14986,0,220,2049
14987,14987,0,588,2049
14988,14988,0,1075,2049
14989,14989,0,1642,2049
14990,14990,0,2243,2049
14991,14991,0,2828,2049
14992,14992,0,3347,2049
14993,14993,0,3761,2049
14994,14994,0,4034,2050
14995,14995,0,4095,2049
14996,14996,0,4080,2049
14997,14997,0,3849,2049
14998,14998,0,3471,2049
14999,14999,0,2976,2049
15000,15000,0,2405,2050
15001,15001,0,1804,2050
15002,15002,0,1223,2050
15003,15003,0,710,2049
15004,15004,0,306,2049
15005,15005,0,45,2050
15006,15006,0,0,2049
15007,15007,0,24,2049
15008,15008,0,264,2050
15009,15009,0,652,2049
15010,15010,0,1155,2049
15011,15011,0,1730,2049
15012,15012,0,2332,2049
15013,15013,0,2909,2049
15014,15014,0,3415,2049
15015,15015,0,3810,2050
15016,15016,0,4059,2049
15017,15017,0,4095,2050
15018,15018,0,4056,2050
15019,15019,0,3803,2049
15020,15020,0,3405,2049
15021,15021,0,2895,2050
15022,15022,0,2317,2049
15023,15023,0,1717,2050
15024,15024,0,1142,2049
15025,15025,0,642,2049
15026,15026,0,258,2049
15027,15027,0,20,2050
15028,15028,0,0,2050
15029,15029,0,49,2050
15030,15030,0,314,2049
15031,15031,0,720,2050
15032,15032,0,1236,2049
15033,15033,0,1818,2049
15034,15034,0,2418,2049
15035,15035,0,2989,2049
15036,15036,0,3482,2049
15037,15037,0,3857,2050
15038,15038,0,4083,2049
15039,15039,0,4095,2050
15040,15040,0,4029,2049
15041,15041,0,3752,2049
15042,15042,0,3336,2049
15043,15043,0,2814,2049
15044,15044,0,2229,2049
15045,15045,0,1629,2050
15046,15046,0,1063,2049
15047,15047,0,578,2049
15048,15048,0,213,2049
15049,15049,0,0,2049
15050,15050,0,0,2049
15051,15051,0,78,2049
15052,15052,0,365,2050
15053,15053,0,790,2049
15054,15054,0,1319,2049
15055,15055,0,1906,2049
15056,15056,0,2505,2049
15057,15057,0,3068,2049
15058,15058,0,3545,2049
15059,15059,0,3899,2049
15060,15060,0,4095,2049
15061,15061,0,4095,2049
15062,15062,0,3997,2049
15063,15063,0,3699,2050
15064,15064,0,3265,2050
15065,15065,0,2731,2050
15066,15066,0,2142,2049
15067,15067,0,1543,2049
15068,15068,0,986,2049
15069,15069,0,517,2049
15070,15070,0,172,2049
15071,15071,0,0,2049
15072,15072,0,0,2049
15073,15073,0,110,2049
15074,15074,0,420,2050
15075,15075,0,862,2050
15076,15076,0,1401,2049
15077,15077,0,1994,2049
15078,15078,0,2591,2050
15079,15079,0,3143,2049
15080,15080,0,3605,2049
15081,15081,0,3939,2049
15082,15082,0,4095,2050
15083,15083,0,4095,2049
15084,15084,0,3964,2050
15085,15085,0,3644,2049
15086,15086,0,3192,2049
15087,15087,0,2646,2049
15088,15088,0,2052,2050
15089,15089,0,1457,2049
15090,15090,0,910,2049
15091,15091,0,457,2049
15092,15092,0,134,2049
15093,15093,0,0,2050
15094,15094,0,0,2050
15095,15095,0,146,2049
15096,15096,0,477,2050
15097,15097,0,936,2049
15098,15098,0,1487,2049
15099,15099,0,2083,2049
15100,15100,0,2677,2049
15101,15101,0,3218,2049
15102,15102,0,3664,2050
15103,15103,0,3976,2050
15104,15104,0,4095,2049
15105,15105,0,4095,2049
15106,15106,0,3926,2049
15107,15107,0,3585,2048
15108,15108,0,3117,2050
15109,15109,0,2562,2049
15110,15110,0,1963,2050
15111,15111,0,1373,2049
15112,15112,0,837,2049
15113,15113,0,400,2049
15114,15114,0,99,2049
15115,15115,0,0,2049
15116,15116,0,0,2049
15117,15117,0,186,2050
15118,15118,0,537,2050
15119,15119,0,1013,2049
15120,15120,0,1572,2049
15121,15121,0,2172,2049
15122,15122,0,2760,2049
15123,15123,0,3291,2049
15124,15124,0,3718,2050
15125,15125,0,4009,2049
15126,15126,0,4095,2049
15127,15127,0,4095,2049
15128,15128,0,3885,2049
15129,15129,0,3523,2049
15130,15130,0,3040,2049
15131,15131,0,2476,2050
15132,15132,0,1875,2050
15133,15133,0,1290,2050
15134,15134,0,766,2049
15135,15135,0,347,2049
15136,15136,0,67,2049
15137,15137,0,0,2050
15138,15138,0,6,2050
15139,15139,0,229,2049
15140,15140,0,600,2050
15141,15141,0,1090,2050
15142,15142,0,1659,2050
15143,15143,0,2259,2050
15144,15144,0,2844,2049
15145,15145,0,3360,2050
15146,15146,0,3771,2049
15147,15147,0,4039,2049
15148,15148,0,4095,2049
15149,15149,0,4075,2050
15150,15150,0,3840,2049
15151,15151,0,3458,2049
15152,15152,0,2961,2050
15153,15153,0,2389,2049
15154,15154,0,1788,2049
15155,15155,0,1208,2049
15156,15156,0,697,2049
15157,15157,0,296,2049
15158,15158,0,40,2049
15159,15159,0,0,2049
15160,15160,0,28,2050
15161,15161,0,274,2050
15162,15162,0,666,2049
15163,15163,0,1170,2049
15164,15164,0,1746,2049
15165,15165,0,2348,2049
15166,15166,0,2925,2049
15167,15167,0,3428,2049
15168,15168,0,3818,2049
15169,15169,0,4065,2050
15170,15170,0,4095,2049
15171,15171,0,4051,2049
15172,15172,0,3793,2049
15173,15173,0,3393,2049
15174,15174,0,2881,2049
15175,15175,0,2301,2049
15176,15176,0,1700,2049
15177,15177,0,1128,2049
15178,15178,0,630,2049
15179,15179,0,249,2049
15180,15180,0,16,2049
15181,15181,0,0,2049
15182,15182,0,54,2049
15183,15183,0,324,2049
15184,15184,0,733,2049
15185,15185,0,1251,2049
15186,15186,0,1834,2049
15187,15187,0,2435,2049
15188,15188,0,3004,2049
15189,15189,0,3493,2049
15190,15190,0,3865,2049
15191,15191,0,4087,2050
15192,15192,0,4095,2050
15193,15193,0,4023,2049
15194,15194,0,3743,2049
15195,15195,0,3323,2049
15196,15196,0,2799,2049
15197,15197,0,2213,2050
15198,15198,0,1613,2049
15199,15199,0,1049,2049
15200,15200,0,566,2049
15201,15201,0,205,2049
15202,15202,0,0,2049
15203,15203,0,0,2049
15204,15204,0,83,2050
15205,15205,0,375,2049
15206,15206,0,803,2049
15207,15207,0,1334,2049
15208,15208,0,1922,2049
15209,15209,0,2522,2049
15210,15210,0,3081,2049
15211,15211,0,3556,2049
15212,15212,0,3907,2050
15213,15213,0,4095,2048
15214,15214,0,4095,2049
15215,15215,0,3992,2049
15216,15216,0,3689,2049
15217,15217,0,3252,2048
15218,15218,0,2716,2049
15219,15219,0,2125,2049
15220,15220,0,1527,2049
15221,15221,0,971,2049
15222,15222,0,505,2049
15223,15223,0,164,2049
15224,15224,0,0,2049
15225,15225,0,0,2049
15226,15226,0,116,2049
15227,15227,0,430,2049
15228,15228,0,876,2049
15229,15229,0,1418,2049
15230,15230,0,2011,2049
15231,15231,0,2607,2049
15232,15232,0,3158,2049
15233,15233,0,3616,2049
15234,15234,0,3947,2049
15235,15235,0,4095,2049
15236,15236,0,4095,2049
15237,15237,0,3957,2049
15238,15238,0,3633,2049
15239,15239,0,3178,2049
15240,15240,0,2631,2050
15241,15241,0,2036,2050
15242,15242,0,1442,2049
15243,15243,0,896,2049
15244,15244,0,446,2049
15245,15245,0,127,2049
15246,15246,0,0,2049
15247,15247,0,0,2049
15248,15248,0,153,2049
15249,15249,0,488,2049
15250,15250,0,950,2049
15251,15251,0,1502,2049
15252,15252,0,2100,2048
15253,15253,0,2692,2049
15254,15254,0,3231,2050
15255,15255,0,3674,2049
15256,15256,0,3982,2049
15257,15257,0,4095,2049
15258,15258,0,4095,2049
15259,15259,0,3919,2049
15260,15260,0,3573,2049
15261,15261,0,3103,2049
15262,15262,0,2546,2049
15263,15263,0,1947,2049
15264,15264,0,1357,2049
15265,15265,0,823,2049
15266,15266,0,390,2049
15267,15267,0,93,2050
15268,15268,0,0,2049
15269,15269,0,0,2050
15270,15270,0,193,2049
15271,15271,0,549,2049
15272,15272,0,1027,2050
15273,15273,0,1588,2049
15274,15274,0,2188,2049
15275,15275,0,2776,2049
15276,15276,0,3303,2049
15277,15277,0,3728,2049
15278,15278,0,4015,2049
15279,15279,0,4095,2049
15280,15280,0,4092,2050
15281,15281,0,3877,2049
15282,15282,0,3511,2049
15283,15283,0,3026,2049
15284,15284,0,2460,2049
15285,15285,0,1859,2049
15286,15286,0,1274,2049
15287,15287,0,753,2050
15288,15288,0,338,2049
15289,15289,0,62,2050
15290,15290,0,0,2049
15291,15291,0,9,2049
15292,15292,0,236,2050
15293,15293,0,612,2049
15294,15294,0,1105,2049
15295,15295,0,1675,2049
15296,15296,0,2277,2049
15297,15297,0,2858,2050
15298,15298,0,3373,2049
15299,15299,0,3780,2050
15300,15300,0,4044,2050
15301,15301,0,4095,2049
15302,15302,0,4071,2050
15303,15303,0,3833,2049
15304,15304,0,3446,2049
15305,15305,0,2946,2050
15306,15306,0,2372,2049
15307,15307,0,1771,2050
15308,15308,0,1193,2049
15309,15309,0,685,2049
15310,15310,0,288,2049
15311,15311,0,35,2049
15312,15312,0,0,2049
15313,15313,0,33,2049
15314,15314,0,283,2049
15315,15315,0,678,2048
15316,15316,0,1186,2049
15317,15317,0,1763,2049
15318,15318,0,2364,2050
15319,15319,0,2939,2049
15320,15320,0,3441,2049
15321,15321,0,3828,2049
15322,15322,0,4069,2050
15323,15323,0,4095,2049
15324,15324,0,4046,2049
15325,15325,0,3783,2049
15326,15326,0,3380,2050
15327,15327,0,2865,2049
15328,15328,0,2284,2050
15329,15329,0,1684,2049
15330,15330,0,1113,2050
15331,15331,0,618,2050
15332,15332,0,240,2049
15333,15333,0,13,2049
15334,15334,0,0,2049
15335,15335,0,59,2050
15336,15336,0,332,2049
15337,15337,0,746,2050
15338,15338,0,1266,2049
15339,15339,0,1851,2050
15340,15340,0,2451,2049
15341,15341,0,3018,2049
15342,15342,0,3505,2049
15343,15343,0,3873,2050
15344,15344,0,4090,2050
15345,15345,0,4095,2049
15346,15346,0,4017,2049
15347,15347,0,3733,2049
15348,15348,0,3309,2050
15349,15349,0,2783,2049
15350,15350,0,2196,2049
15351,15351,0,1596,2049
15352,15352,0,1034,2049
15353,15353,0,554,2049
15354,15354,0,197,2049
15355,15355,0,0,2050
15356,15356,0,0,2049
15357,15357,0,89,2050
15358,15358,0,385,2049
15359,15359,0,817,2049
15360,15360,0,1349,2050
15361,15361,0,1939,2049
15362,15362,0,2538,2049
15363,15363,0,3096,2049
15364,15364,0,3568,2049
15365,15365,0,3916,2049
15366,15366,0,4095,2049
15367,15367,0,4095,2049
15368,15368,0,3985,2049
15369,15369,0,3679,2049
15370,15370,0,3237,2049
15371,15371,0,2700,2049
15372,15372,0,2108,2049
15373,15373,0,1511,2049
15374,15374,0,957,2050
15375,15375,0,494,2049
15376,15376,0,157,2050
15377,15377,0,0,2049
15378,15378,0,0,2049
15379,15379,0,123,2049
15380,15380,0,441,2049
15381,15381,0,889,2048
15382,15382,0,1434,2049
15383,15383,0,2027,2049
15384,15384,0,2624,2050
15385,15385,0,3172,2050
15386,15386,0,3627,2049
15387,15387,0,3954,2049
15388,15388,0,4095,2049
15389,15389,0,4095,2050
15390,15390,0,3949,2049
15391,15391,0,3621,2049
15392,15392,0,3164,2049
15393,15393,0,2615,2049
15394,15394,0,2019,2049
15395,15395,0,1425,2049
15396,15396,0,883,2049
15397,15397,0,435,2049
15398,15398,0,120,2049
15399,15399,0,0,2050
15400,15400,0,0,2049
15401,15401,0,161,2049
15402,15402,0,499,2049
15403,15403,0,964,2049
15404,15404,0,1518,2049
15405,15405,0,2116,2049
15406,15406,0,2707,2049
15407,15407,0,3245,2049
15408,15408,0,3684,2049
15409,15409,0,3988,2049
15410,15410,0,4095,2049
15411,15411,0,4095,2049
15412,15412,0,3911,2049
15413,15413,0,3562,2049
15414,15414,0,3089,2049
15415,15415,0,2530,2049
15416,15416,0,1931,2049
15417,15417,0,1342,2049
15418,15418,0,810,2049
15419,15419,0,380,2049
15420,15420,0,87,2050
15421,15421,0,0,2049
15422,15422,0,0,2049
15423,15423,0,201,2049
15424,15424,0,561,2049
15425,15425,0,1041,2049
15426,15426,0,1604,2049
15427,15427,0,2204,2049
15428,15428,0,2791,2049
15429,15429,0,3317,2049
15430,15430,0,3738,2050
15431,15431,0,4021,2049
15432,15432,0,4095,2049
15433,15433,0,4089,2049
15434,15434,0,3869,2049
15435,15435,0,3498,2049
15436,15436,0,3011,2049
15437,15437,0,2443,2049
15438,15438,0,1842,2050
15439,15439,0,1259,2049
15440,15440,0,740,2049
15441,15441,0,328,2049
15442,15442,0,56,2049
15443,15443,0,0,2049
15444,15444,0,13,2049
15445,15445,0,246,2049
15446,15446,0,624,2050
15447,15447,0,1120,2049
15448,15448,0,1692,2050
15449,15449,0,2293,2049
15450,15450,0,2874,2050
15451,15451,0,3387,2049
15452,15452,0,3790,2049
15453,15453,0,4048,2049
15454,15454,0,4095,2048
15455,15455,0,4066,2050
15456,15456,0,3823,2048
15457,15457,0,3434,2049
15458,15458,0,2931,2049
15459,15459,0,2355,2049
15460,15460,0,1754,2049
15461,15461,0,1177,2050
15462,15462,0,672,2049
15463,15463,0,279,2049
15464,15464,0,30,2049
15465,15465,0,0,2049
15466,15466,0,37,2049
15467,15467,0,293,2049
15468,15468,0,690,2049
15469,15469,0,1201,2049
15470,15470,0,1780,2050
15471,15471,0,2381,2049
