Sample in Buffer,Sample in Window,TRIGGER,adc2_data_b_d0[11:0],adc2_data_a_d0[11:0]
12826,12826,0,208,2049
12827,12827,0,0,2049
12828,12828,0,0,2049
12829,12829,0,108,2049
12830,12830,0,428,2049
12831,12831,0,891,2049
12832,12832,0,1455,2049
12833,12833,0,2072,2049
12834,12834,0,2685,2049
12835,12835,0,3242,2050
12836,12836,0,3695,2049
12837,12837,0,4002,2049
12838,12838,0,4095,2048
12839,12839,0,4088,2049
12840,12840,0,3859,2049
12841,12841,0,3469,2049
12842,12842,0,2955,2050
12843,12843,0,2361,2049
12844,12844,0,1739,2049
12845,12845,0,1144,2049
12846,12846,0,628,2049
12847,12847,0,238,2048
12848,12848,0,6,2049
12849,12849,0,0,2049
12850,12850,0,86,2049
12851,12851,0,391,2049
12852,12852,0,841,2049
12853,12853,0,1397,2048
12854,12854,0,2011,2049
12855,12855,0,2627,2049
12856,12856,0,3193,2049
12857,12857,0,3657,2050
12858,12858,0,3980,2049
12859,12859,0,4095,2049
12860,12860,0,4095,2049
12861,12861,0,3888,2049
12862,12862,0,3513,2050
12863,12863,0,3009,2049
12864,12864,0,2421,2050
12865,12865,0,1799,2049
12866,12866,0,1199,2049
12867,12867,0,674,2049
12868,12868,0,269,2049
12869,12869,0,20,2049
12870,12870,0,0,2049
12871,12871,0,65,2049
12872,12872,0,354,2050
12873,12873,0,792,2049
12874,12874,0,1340,2048
12875,12875,0,1950,2049
12876,12876,0,2568,2049
12877,12877,0,3141,2050
12878,12878,0,3618,2050
12879,12879,0,3956,2049
12880,12880,0,4095,2048
12881,12881,0,4095,2049
12882,12882,0,3917,2049
12883,12883,0,3556,2049
12884,12884,0,3063,2049
12885,12885,0,2481,2049
12886,12886,0,1859,2049
12887,12887,0,1255,2049
12888,12888,0,720,2050
12889,12889,0,302,2049
12890,12890,0,37,2049
12891,12891,0,0,2049
12892,12892,0,47,2049
12893,12893,0,319,2049
12894,12894,0,743,2049
12895,12895,0,1283,2049
12896,12896,0,1890,2049
12897,12897,0,2510,2049
12898,12898,0,3089,2049
12899,12899,0,3577,2049
12900,12900,0,3929,2049
12901,12901,0,4095,2049
12902,12902,0,4095,2050
12903,12903,0,3943,2049
12904,12904,0,3597,2049
12905,12905,0,3115,2049
12906,12906,0,2539,2049
12907,12907,0,1920,2049
12908,12908,0,1312,2049
12909,12909,0,768,2049
12910,12910,0,337,2049
12911,12911,0,55,2049
12912,12912,0,0,2049
12913,12913,0,29,2049
12914,12914,0,285,2049
12915,12915,0,696,2049
12916,12916,0,1227,2048
12917,12917,0,1829,2050
12918,12918,0,2450,2049
12919,12919,0,3037,2049
12920,12920,0,3535,2050
12921,12921,0,3902,2050
12922,12922,0,4095,2049
12923,12923,0,4095,2049
12924,12924,0,3968,2048
12925,12925,0,3637,2049
12926,12926,0,3167,2048
12927,12927,0,2597,2049
12928,12928,0,1981,2049
12929,12929,0,1369,2048
12930,12930,0,816,2049
12931,12931,0,372,2049
12932,12932,0,76,2049
12933,12933,0,0,2049
12934,12934,0,13,2049
12935,12935,0,253,2049
12936,12936,0,651,2049
12937,12937,0,1171,2049
12938,12938,0,1769,2049
12939,12939,0,2391,2048
12940,12940,0,2983,2049
12941,12941,0,3491,2049
12942,12942,0,3873,2049
12943,12943,0,4094,2049
12944,12944,0,4095,2049
12945,12945,0,3991,2049
12946,12946,0,3676,2049
12947,12947,0,3218,2049
12948,12948,0,2656,2049
12949,12949,0,2041,2049
12950,12950,0,1426,2049
12951,12951,0,866,2049
12952,12952,0,409,2050
12953,12953,0,97,2049
12954,12954,0,0,2049
12955,12955,0,0,2049
12956,12956,0,223,2049
12957,12957,0,605,2049
12958,12958,0,1116,2049
12959,12959,0,1709,2049
12960,12960,0,2331,2049
12961,12961,0,2927,2049
12962,12962,0,3447,2050
12963,12963,0,3843,2049
12964,12964,0,4081,2049
12965,12965,0,4095,2050
12966,12966,0,4013,2049
12967,12967,0,3713,2050
12968,12968,0,3267,2049
12969,12969,0,2714,2049
12970,12970,0,2102,2049
12971,12971,0,1484,2048
12972,12972,0,917,2049
12973,12973,0,448,2049
12974,12974,0,120,2049
12975,12975,0,0,2050
12976,12976,0,0,2048
12977,12977,0,193,2049
12978,12978,0,563,2049
12979,12979,0,1063,2049
12980,12980,0,1649,2049
12981,12981,0,2271,2049
12982,12982,0,2872,2049
12983,12983,0,3401,2050
12984,12984,0,3811,2049
12985,12985,0,4065,2050
12986,12986,0,4095,2049
12987,12987,0,4033,2049
12988,12988,0,3750,2049
12989,12989,0,3316,2049
12990,12990,0,2771,2049
12991,12991,0,2163,2049
12992,12992,0,1544,2049
12993,12993,0,968,2049
12994,12994,0,488,2049
12995,12995,0,145,2049
12996,12996,0,0,2050
12997,12997,0,0,2049
12998,12998,0,165,2049
12999,12999,0,520,2049
13000,13000,0,1010,2049
13001,13001,0,1589,2049
13002,13002,0,2210,2049
13003,13003,0,2817,2049
13004,13004,0,3354,2050
13005,13005,0,3778,2049
13006,13006,0,4048,2049
13007,13007,0,4095,2049
13008,13008,0,4052,2049
13009,13009,0,3784,2048
13010,13010,0,3365,2049
13011,13011,0,2827,2049
13012,13012,0,2223,2049
13013,13013,0,1602,2049
13014,13014,0,1020,2049
13015,13015,0,529,2050
13016,13016,0,172,2049
13017,13017,0,0,2049
13018,13018,0,0,2049
13019,13019,0,139,2049
13020,13020,0,479,2049
13021,13021,0,957,2050
13022,13022,0,1531,2049
13023,13023,0,2150,2050
13024,13024,0,2760,2049
13025,13025,0,3307,2050
13026,13026,0,3743,2049
13027,13027,0,4030,2050
13028,13028,0,4095,2049
13029,13029,0,4069,2049
13030,13030,0,3817,2049
13031,13031,0,3410,2049
13032,13032,0,2883,2050
13033,13033,0,2283,2049
13034,13034,0,1661,2049
13035,13035,0,1074,2049
13036,13036,0,572,2049
13037,13037,0,200,2049
13038,13038,0,0,2050
13039,13039,0,0,2049
13040,13040,0,115,2049
13041,13041,0,440,2049
13042,13042,0,906,2049
13043,13043,0,1472,2049
13044,13044,0,2089,2049
13045,13045,0,2702,2049
13046,13046,0,3257,2049
13047,13047,0,3706,2049
13048,13048,0,4009,2049
13049,13049,0,4095,2049
13050,13050,0,4084,2049
13051,13051,0,3849,2049
13052,13052,0,3456,2049
13053,13053,0,2939,2048
13054,13054,0,2344,2049
13055,13055,0,1721,2049
13056,13056,0,1128,2049
13057,13057,0,616,2049
13058,13058,0,228,2049
13059,13059,0,2,2048
13060,13060,0,0,2050
13061,13061,0,92,2049
13062,13062,0,401,2049
13063,13063,0,855,2049
13064,13064,0,1414,2049
13065,13065,0,2029,2049
13066,13066,0,2644,2048
13067,13067,0,3208,2048
13068,13068,0,3669,2049
13069,13069,0,3987,2049
13070,13070,0,4095,2049
13071,13071,0,4095,2049
13072,13072,0,3880,2049
13073,13073,0,3500,2049
13074,13074,0,2993,2048
13075,13075,0,2403,2049
13076,13076,0,1781,2049
13077,13077,0,1183,2049
13078,13078,0,660,2049
13079,13079,0,259,2049
13080,13080,0,16,2049
13081,13081,0,0,2049
13082,13082,0,71,2049
13083,13083,0,365,2050
13084,13084,0,806,2049
13085,13085,0,1357,2048
13086,13086,0,1967,2049
13087,13087,0,2587,2048
13088,13088,0,3158,2049
13089,13089,0,3630,2049
13090,13090,0,3963,2049
13091,13091,0,4095,2049
13092,13092,0,4095,2049
13093,13093,0,3908,2049
13094,13094,0,3543,2049
13095,13095,0,3047,2049
13096,13096,0,2463,2049
13097,13097,0,1842,2049
13098,13098,0,1238,2049
13099,13099,0,706,2049
13100,13100,0,292,2049
13101,13101,0,33,2049
13102,13102,0,0,2049
13103,13103,0,51,2049
13104,13104,0,329,2049
13105,13105,0,757,2048
13106,13106,0,1299,2049
13107,13107,0,1907,2049
13108,13108,0,2527,2049
13109,13109,0,3105,2049
13110,13110,0,3590,2049
13111,13111,0,3937,2049
13112,13112,0,4095,2050
13113,13113,0,4095,2049
13114,13114,0,3935,2049
13115,13115,0,3585,2050
13116,13116,0,3099,2049
13117,13117,0,2523,2050
13118,13118,0,1902,2049
13119,13119,0,1295,2049
13120,13120,0,754,2050
13121,13121,0,326,2049
13122,13122,0,49,2049
13123,13123,0,0,2049
13124,13124,0,34,2049
13125,13125,0,295,2048
13126,13126,0,710,2049
13127,13127,0,1243,2049
13128,13128,0,1846,2049
13129,13129,0,2468,2049
13130,13130,0,3052,2049
13131,13131,0,3547,2048
13132,13132,0,3911,2050
13133,13133,0,4095,2049
13134,13134,0,4095,2049
13135,13135,0,3960,2049
13136,13136,0,3625,2049
13137,13137,0,3152,2049
13138,13138,0,2581,2049
13139,13139,0,1963,2049
13140,13140,0,1352,2049
13141,13141,0,802,2049
13142,13142,0,362,2049
13143,13143,0,70,2048
13144,13144,0,0,2050
13145,13145,0,18,2049
13146,13146,0,263,2049
13147,13147,0,664,2049
13148,13148,0,1188,2049
13149,13149,0,1787,2050
13150,13150,0,2408,2049
13151,13151,0,2999,2049
13152,13152,0,3505,2049
13153,13153,0,3883,2049
13154,13154,0,4095,2049
13155,13155,0,4095,2049
13156,13156,0,3984,2049
13157,13157,0,3665,2049
13158,13158,0,3202,2049
13159,13159,0,2638,2049
13160,13160,0,2023,2049
13161,13161,0,1409,2049
13162,13162,0,850,2049
13163,13163,0,397,2049
13164,13164,0,90,2048
13165,13165,0,0,2049
13166,13166,0,3,2049
13167,13167,0,231,2049
13168,13168,0,619,2049
13169,13169,0,1133,2049
13170,13170,0,1726,2049
13171,13171,0,2348,2049
13172,13172,0,2944,2049
13173,13173,0,3461,2050
13174,13174,0,3852,2049
13175,13175,0,4085,2048
13176,13176,0,4095,2049
13177,13177,0,4006,2049
13178,13178,0,3702,2049
13179,13179,0,3252,2050
13180,13180,0,2696,2049
13181,13181,0,2084,2050
13182,13182,0,1467,2049
13183,13183,0,901,2049
13184,13184,0,436,2049
13185,13185,0,113,2049
13186,13186,0,0,2049
13187,13187,0,0,2049
13188,13188,0,201,2049
13189,13189,0,576,2049
13190,13190,0,1079,2049
13191,13191,0,1667,2049
13192,13192,0,2289,2050
13193,13193,0,2889,2049
13194,13194,0,3415,2049
13195,13195,0,3821,2049
13196,13196,0,4070,2050
13197,13197,0,4095,2049
13198,13198,0,4027,2049
13199,13199,0,3739,2049
13200,13200,0,3302,2049
13201,13201,0,2754,2049
13202,13202,0,2144,2049
13203,13203,0,1525,2049
13204,13204,0,952,2049
13205,13205,0,476,2049
13206,13206,0,137,2049
13207,13207,0,0,2049
13208,13208,0,0,2049
13209,13209,0,173,2049
13210,13210,0,534,2049
13211,13211,0,1025,2049
13212,13212,0,1607,2049
13213,13213,0,2229,2049
13214,13214,0,2833,2049
13215,13215,0,3368,2049
13216,13216,0,3788,2049
13217,13217,0,4053,2049
13218,13218,0,4095,2049
13219,13219,0,4046,2050
13220,13220,0,3774,2049
13221,13221,0,3350,2049
13222,13222,0,2812,2049
13223,13223,0,2205,2048
13224,13224,0,1585,2049
13225,13225,0,1005,2049
13226,13226,0,516,2049
13227,13227,0,163,2049
13228,13228,0,0,2049
13229,13229,0,0,2049
13230,13230,0,147,2049
13231,13231,0,492,2049
13232,13232,0,973,2049
13233,13233,0,1548,2049
13234,13234,0,2168,2049
13235,13235,0,2776,2049
13236,13236,0,3321,2049
13237,13237,0,3753,2049
13238,13238,0,4035,2049
13239,13239,0,4095,2049
13240,13240,0,4064,2049
13241,13241,0,3807,2049
13242,13242,0,3396,2050
13243,13243,0,2867,2049
13244,13244,0,2265,2049
13245,13245,0,1644,2049
13246,13246,0,1057,2049
13247,13247,0,559,2049
13248,13248,0,191,2049
13249,13249,0,0,2049
13250,13250,0,0,2049
13251,13251,0,122,2050
13252,13252,0,452,2049
13253,13253,0,921,2049
13254,13254,0,1489,2049
13255,13255,0,2108,2049
13256,13256,0,2720,2050
13257,13257,0,3273,2050
13258,13258,0,3717,2049
13259,13259,0,4015,2048
13260,13260,0,4095,2049
13261,13261,0,4079,2049
13262,13262,0,3840,2049
13263,13263,0,3443,2048
13264,13264,0,2923,2050
13265,13265,0,2325,2049
13266,13266,0,1703,2050
13267,13267,0,1112,2049
13268,13268,0,602,2049
13269,13269,0,219,2049
13270,13270,0,0,2049
13271,13271,0,0,2050
13272,13272,0,98,2049
13273,13273,0,413,2049
13274,13274,0,871,2050
13275,13275,0,1431,2049
13276,13276,0,2047,2049
13277,13277,0,2662,2049
13278,13278,0,3222,2049
13279,13279,0,3680,2049
13280,13280,0,3994,2049
13281,13281,0,4095,2049
13282,13282,0,4093,2049
13283,13283,0,3870,2049
13284,13284,0,3487,2049
13285,13285,0,2978,2049
13286,13286,0,2386,2049
13287,13287,0,1764,2049
13288,13288,0,1166,2050
13289,13289,0,646,2049
13290,13290,0,251,2049
13291,13291,0,11,2049
13292,13292,0,0,2049
13293,13293,0,78,2049
13294,13294,0,376,2049
13295,13295,0,822,2049
13296,13296,0,1374,2050
13297,13297,0,1986,2050
13298,13298,0,2604,2049
13299,13299,0,3172,2049
13300,13300,0,3641,2049
13301,13301,0,3971,2049
13302,13302,0,4095,2049
13303,13303,0,4095,2049
13304,13304,0,3900,2049
13305,13305,0,3531,2049
13306,13306,0,3031,2049
13307,13307,0,2444,2049
13308,13308,0,1824,2049
13309,13309,0,1222,2049
13310,13310,0,692,2049
13311,13311,0,282,2049
13312,13312,0,27,2049
13313,13313,0,0,2049
13314,13314,0,58,2048
13315,13315,0,339,2049
13316,13316,0,772,2049
13317,13317,0,1316,2049
13318,13318,0,1926,2049
13319,13319,0,2545,2049
13320,13320,0,3120,2049
13321,13321,0,3601,2049
13322,13322,0,3945,2049
13323,13323,0,4095,2049
13324,13324,0,4095,2049
13325,13325,0,3928,2049
13326,13326,0,3573,2049
13327,13327,0,3084,2049
13328,13328,0,2503,2049
13329,13329,0,1884,2049
13330,13330,0,1277,2050
13331,13331,0,739,2049
13332,13332,0,316,2049
13333,13333,0,45,2049
13334,13334,0,0,2049
13335,13335,0,38,2049
13336,13336,0,305,2049
13337,13337,0,724,2049
13338,13338,0,1259,2049
13339,13339,0,1865,2049
13340,13340,0,2486,2049
13341,13341,0,3068,2050
13342,13342,0,3560,2049
13343,13343,0,3919,2049
13344,13344,0,4095,2050
13345,13345,0,4095,2049
13346,13346,0,3953,2049
13347,13347,0,3613,2049
13348,13348,0,3136,2049
13349,13349,0,2563,2049
13350,13350,0,1945,2049
13351,13351,0,1335,2049
13352,13352,0,787,2049
13353,13353,0,351,2049
13354,13354,0,63,2050
13355,13355,0,0,2049
13356,13356,0,22,2049
13357,13357,0,272,2049
13358,13358,0,678,2049
13359,13359,0,1205,2049
13360,13360,0,1804,2049
13361,13361,0,2426,2049
13362,13362,0,3015,2050
13363,13363,0,3518,2049
13364,13364,0,3891,2049
13365,13365,0,4095,2050
13366,13366,0,4095,2049
13367,13367,0,3977,2049
13368,13368,0,3653,2049
13369,13369,0,3187,2049
13370,13370,0,2622,2049
13371,13371,0,2005,2049
13372,13372,0,1392,2049
13373,13373,0,837,2049
13374,13374,0,388,2049
13375,13375,0,84,2049
13376,13376,0,0,2050
13377,13377,0,7,2048
13378,13378,0,241,2049
13379,13379,0,633,2048
13380,13380,0,1149,2049
13381,13381,0,1744,2049
13382,13382,0,2367,2049
13383,13383,0,2961,2049
13384,13384,0,3474,2049
13385,13385,0,3861,2049
13386,13386,0,4089,2049
13387,13387,0,4095,2049
13388,13388,0,4001,2049
13389,13389,0,3691,2049
13390,13390,0,3238,2049
13391,13391,0,2680,2049
13392,13392,0,2066,2049
13393,13393,0,1450,2049
13394,13394,0,887,2048
13395,13395,0,425,2049
13396,13396,0,106,2050
13397,13397,0,0,2049
13398,13398,0,0,2049
13399,13399,0,209,2049
13400,13400,0,589,2049
13401,13401,0,1095,2049
13402,13402,0,1684,2049
13403,13403,0,2306,2049
13404,13404,0,2905,2049
13405,13405,0,3429,2049
13406,13406,0,3831,2049
13407,13407,0,4075,2049
13408,13408,0,4095,2050
13409,13409,0,4022,2049
13410,13410,0,3729,2049
13411,13411,0,3288,2049
13412,13412,0,2738,2049
13413,13413,0,2126,2049
13414,13414,0,1508,2049
13415,13415,0,938,2050
13416,13416,0,465,2049
13417,13417,0,130,2049
13418,13418,0,0,2048
13419,13419,0,0,2049
13420,13420,0,182,2049
13421,13421,0,545,2049
13422,13422,0,1041,2049
13423,13423,0,1624,2049
13424,13424,0,2246,2049
13425,13425,0,2850,2049
13426,13426,0,3382,2050
13427,13427,0,3798,2049
13428,13428,0,4058,2049
13429,13429,0,4095,2049
13430,13430,0,4041,2049
13431,13431,0,3764,2049
13432,13432,0,3336,2049
13433,13433,0,2794,2049
13434,13434,0,2187,2049
13435,13435,0,1567,2049
13436,13436,0,989,2049
13437,13437,0,504,2049
13438,13438,0,156,2049
13439,13439,0,0,2049
13440,13440,0,0,2049
13441,13441,0,155,2049
13442,13442,0,504,2050
13443,13443,0,988,2049
13444,13444,0,1566,2049
13445,13445,0,2185,2048
13446,13446,0,2794,2049
13447,13447,0,3335,2049
13448,13448,0,3762,2050
13449,13449,0,4042,2049
13450,13450,0,4095,2049
13451,13451,0,4059,2049
13452,13452,0,3798,2049
13453,13453,0,3383,2049
13454,13454,0,2851,2049
13455,13455,0,2248,2049
13456,13456,0,1626,2049
13457,13457,0,1042,2050
13458,13458,0,547,2049
13459,13459,0,183,2049
13460,13460,0,0,2049
13461,13461,0,0,2050
13462,13462,0,129,2049
13463,13463,0,464,2049
13464,13464,0,936,2049
13465,13465,0,1507,2050
13466,13466,0,2125,2049
13467,13467,0,2736,2049
13468,13468,0,3287,2049
13469,13469,0,3728,2049
13470,13470,0,4021,2049
13471,13471,0,4095,2049
13472,13472,0,4075,2049
13473,13473,0,3830,2049
13474,13474,0,3429,2049
13475,13475,0,2906,2049
13476,13476,0,2307,2049
13477,13477,0,1686,2050
13478,13478,0,1095,2049
13479,13479,0,589,2049
13480,13480,0,210,2049
13481,13481,0,0,2049
13482,13482,0,0,2049
13483,13483,0,105,2049
13484,13484,0,424,2049
13485,13485,0,886,2049
13486,13486,0,1448,2049
13487,13487,0,2064,2049
13488,13488,0,2679,2049
13489,13489,0,3238,2049
13490,13490,0,3691,2049
13491,13491,0,4000,2049
13492,13492,0,4095,2049
13493,13493,0,4089,2049
13494,13494,0,3862,2049
13495,13495,0,3474,2049
13496,13496,0,2961,2049
13497,13497,0,2367,2049
13498,13498,0,1745,2049
13499,13499,0,1150,2049
13500,13500,0,634,2049
13501,13501,0,241,2049
13502,13502,0,6,2049
13503,13503,0,0,2049
13504,13504,0,84,2048
13505,13505,0,386,2049
13506,13506,0,836,2049
13507,13507,0,1390,2049
13508,13508,0,2004,2049
13509,13509,0,2621,2049
13510,13510,0,3187,2049
13511,13511,0,3653,2049
13512,13512,0,3977,2049
13513,13513,0,4095,2049
13514,13514,0,4095,2049
13515,13515,0,3892,2049
13516,13516,0,3518,2049
13517,13517,0,3015,2050
13518,13518,0,2427,2048
13519,13519,0,1805,2049
13520,13520,0,1205,2049
13521,13521,0,679,2049
13522,13522,0,273,2049
13523,13523,0,22,2049
13524,13524,0,0,2049
13525,13525,0,63,2050
13526,13526,0,350,2049
13527,13527,0,786,2049
13528,13528,0,1333,2049
13529,13529,0,1943,2049
13530,13530,0,2562,2049
13531,13531,0,3136,2049
13532,13532,0,3614,2049
13533,13533,0,3952,2049
13534,13534,0,4095,2049
13535,13535,0,4095,2049
13536,13536,0,3919,2049
13537,13537,0,3560,2050
13538,13538,0,3068,2049
13539,13539,0,2487,2050
13540,13540,0,1866,2049
13541,13541,0,1261,2049
13542,13542,0,726,2049
13543,13543,0,305,2049
13544,13544,0,40,2049
13545,13545,0,0,2049
13546,13546,0,45,2049
13547,13547,0,315,2049
13548,13548,0,738,2049
13549,13549,0,1277,2049
13550,13550,0,1882,2049
13551,13551,0,2503,2049
13552,13552,0,3084,2049
13553,13553,0,3573,2049
13554,13554,0,3927,2049
13555,13555,0,4095,2049
13556,13556,0,4095,2049
13557,13557,0,3945,2049
13558,13558,0,3602,2049
13559,13559,0,3121,2049
13560,13560,0,2545,2048
13561,13561,0,1927,2049
13562,13562,0,1318,2049
13563,13563,0,773,2049
13564,13564,0,340,2049
13565,13565,0,58,2049
13566,13566,0,0,2049
13567,13567,0,27,2049
13568,13568,0,282,2049
13569,13569,0,692,2049
13570,13570,0,1221,2049
13571,13571,0,1823,2049
13572,13572,0,2444,2049
13573,13573,0,3031,2049
13574,13574,0,3530,2049
13575,13575,0,3900,2049
13576,13576,0,4095,2049
13577,13577,0,4095,2049
13578,13578,0,3971,2050
13579,13579,0,3641,2049
13580,13580,0,3173,2049
13581,13581,0,2604,2049
13582,13582,0,1988,2049
13583,13583,0,1375,2049
13584,13584,0,822,2049
13585,13585,0,376,2049
13586,13586,0,77,2049
13587,13587,0,0,2049
13588,13588,0,12,2049
13589,13589,0,250,2049
13590,13590,0,646,2049
13591,13591,0,1165,2049
13592,13592,0,1763,2049
13593,13593,0,2385,2049
13594,13594,0,2977,2049
13595,13595,0,3487,2050
13596,13596,0,3870,2048
13597,13597,0,4093,2048
13598,13598,0,4095,2049
13599,13599,0,3993,2049
13600,13600,0,3680,2049
13601,13601,0,3223,2049
13602,13602,0,2663,2049
13603,13603,0,2047,2048
13604,13604,0,1432,2049
13605,13605,0,872,2050
13606,13606,0,414,2049
13607,13607,0,99,2049
13608,13608,0,0,2049
13609,13609,0,0,2049
13610,13610,0,220,2049
13611,13611,0,601,2050
13612,13612,0,1110,2049
13613,13613,0,1702,2050
13614,13614,0,2324,2049
13615,13615,0,2922,2049
13616,13616,0,3442,2049
13617,13617,0,3839,2049
13618,13618,0,4079,2050
13619,13619,0,4095,2049
13620,13620,0,4015,2049
13621,13621,0,3718,2049
13622,13622,0,3273,2050
13623,13623,0,2720,2049
13624,13624,0,2109,2050
13625,13625,0,1491,2049
13626,13626,0,922,2049
13627,13627,0,453,2049
13628,13628,0,123,2049
13629,13629,0,0,2049
13630,13630,0,0,2048
13631,13631,0,190,2049
13632,13632,0,558,2049
13633,13633,0,1057,2049
13634,13634,0,1643,2049
13635,13635,0,2264,2050
13636,13636,0,2866,2049
13637,13637,0,3396,2050
13638,13638,0,3807,2049
13639,13639,0,4064,2049
13640,13640,0,4095,2049
13641,13641,0,4035,2049
13642,13642,0,3754,2049
13643,13643,0,3322,2049
13644,13644,0,2778,2049
13645,13645,0,2169,2049
13646,13646,0,1550,2049
13647,13647,0,974,2049
13648,13648,0,494,2049
13649,13649,0,148,2049
13650,13650,0,0,2049
13651,13651,0,0,2049
13652,13652,0,163,2049
13653,13653,0,516,2049
13654,13654,0,1003,2049
13655,13655,0,1583,2049
13656,13656,0,2203,2049
13657,13657,0,2810,2049
13658,13658,0,3349,2048
13659,13659,0,3774,2049
13660,13660,0,4047,2049
13661,13661,0,4095,2049
13662,13662,0,4054,2049
13663,13663,0,3787,2049
13664,13664,0,3370,2049
13665,13665,0,2833,2050
13666,13666,0,2230,2049
13667,13667,0,1609,2050
13668,13668,0,1026,2050
13669,13669,0,533,2048
13670,13670,0,175,2049
13671,13671,0,0,2049
13672,13672,0,0,2050
13673,13673,0,136,2049
13674,13674,0,476,2048
13675,13675,0,952,2049
13676,13676,0,1525,2048
13677,13677,0,2143,2049
13678,13678,0,2753,2049
13679,13679,0,3301,2049
13680,13680,0,3738,2049
13681,13681,0,4028,2049
13682,13682,0,4095,2049
13683,13683,0,4070,2048
13684,13684,0,3821,2049
13685,13685,0,3416,2048
13686,13686,0,2890,2050
13687,13687,0,2290,2048
13688,13688,0,1668,2049
13689,13689,0,1080,2049
13690,13690,0,576,2049
13691,13691,0,202,2049
13692,13692,0,0,2049
13693,13693,0,0,2049
13694,13694,0,113,2049
13695,13695,0,436,2049
13696,13696,0,901,2049
13697,13697,0,1466,2049
13698,13698,0,2082,2049
13699,13699,0,2696,2049
13700,13700,0,3252,2049
13701,13701,0,3702,2049
13702,13702,0,4006,2049
13703,13703,0,4095,2050
13704,13704,0,4085,2050
13705,13705,0,3852,2049
13706,13706,0,3461,2049
13707,13707,0,2945,2049
13708,13708,0,2350,2049
13709,13709,0,1728,2049
13710,13710,0,1135,2049
13711,13711,0,621,2048
13712,13712,0,232,2050
13713,13713,0,4,2049
13714,13714,0,0,2049
13715,13715,0,90,2049
13716,13716,0,397,2049
13717,13717,0,850,2049
13718,13718,0,1408,2050
13719,13719,0,2022,2049
13720,13720,0,2638,2049
13721,13721,0,3203,2048
13722,13722,0,3664,2049
13723,13723,0,3984,2048
13724,13724,0,4095,2049
13725,13725,0,4095,2050
13726,13726,0,3883,2049
13727,13727,0,3505,2049
13728,13728,0,2999,2048
13729,13729,0,2410,2048
13730,13730,0,1788,2049
13731,13731,0,1189,2049
13732,13732,0,665,2050
13733,13733,0,263,2049
13734,13734,0,18,2049
13735,13735,0,0,2049
13736,13736,0,69,2049
13737,13737,0,361,2049
13738,13738,0,801,2049
13739,13739,0,1351,2049
13740,13740,0,1961,2049
13741,13741,0,2579,2049
13742,13742,0,3151,2049
13743,13743,0,3625,2049
13744,13744,0,3960,2049
13745,13745,0,4095,2049
13746,13746,0,4095,2049
13747,13747,0,3911,2049
13748,13748,0,3548,2050
13749,13749,0,3053,2049
13750,13750,0,2470,2049
13751,13751,0,1848,2049
13752,13752,0,1245,2049
13753,13753,0,711,2049
13754,13754,0,296,2050
13755,13755,0,34,2049
13756,13756,0,0,2050
13757,13757,0,50,2049
13758,13758,0,325,2049
13759,13759,0,752,2049
13760,13760,0,1294,2049
13761,13761,0,1900,2049
13762,13762,0,2520,2049
13763,13763,0,3099,2049
13764,13764,0,3584,2049
13765,13765,0,3935,2049
13766,13766,0,4095,2050
13767,13767,0,4095,2049
13768,13768,0,3938,2049
13769,13769,0,3589,2049
13770,13770,0,3105,2049
13771,13771,0,2528,2049
13772,13772,0,1909,2049
13773,13773,0,1301,2049
13774,13774,0,759,2049
13775,13775,0,330,2049
13776,13776,0,52,2049
13777,13777,0,0,2049
13778,13778,0,32,2049
13779,13779,0,292,2049
13780,13780,0,706,2049
13781,13781,0,1237,2050
13782,13782,0,1841,2049
13783,13783,0,2462,2049
13784,13784,0,3046,2049
13785,13785,0,3543,2049
13786,13786,0,3907,2049
13787,13787,0,4095,2050
13788,13788,0,4095,2049
13789,13789,0,3963,2050
13790,13790,0,3630,2049
13791,13791,0,3157,2050
13792,13792,0,2587,2049
13793,13793,0,1970,2050
13794,13794,0,1358,2049
13795,13795,0,807,2049
13796,13796,0,365,2049
13797,13797,0,71,2048
13798,13798,0,0,2049
13799,13799,0,16,2048
13800,13800,0,259,2050
13801,13801,0,660,2049
13802,13802,0,1182,2049
13803,13803,0,1781,2049
13804,13804,0,2402,2049
13805,13805,0,2993,2050
13806,13806,0,3500,2049
13807,13807,0,3880,2049
13808,13808,0,4095,2050
13809,13809,0,4095,2048
13810,13810,0,3987,2049
13811,13811,0,3669,2049
13812,13812,0,3209,2049
13813,13813,0,2646,2050
13814,13814,0,2030,2049
13815,13815,0,1416,2049
13816,13816,0,857,2050
13817,13817,0,402,2049
13818,13818,0,93,2049
13819,13819,0,0,2049
13820,13820,0,1,2049
13821,13821,0,228,2049
13822,13822,0,615,2049
13823,13823,0,1127,2049
13824,13824,0,1720,2049
13825,13825,0,2343,2049
13826,13826,0,2938,2049
13827,13827,0,3456,2049
13828,13828,0,3848,2050
13829,13829,0,4083,2049
13830,13830,0,4095,2049
13831,13831,0,4008,2049
13832,13832,0,3707,2049
13833,13833,0,3259,2049
13834,13834,0,2704,2049
13835,13835,0,2091,2050
13836,13836,0,1474,2049
13837,13837,0,907,2049
13838,13838,0,440,2049
13839,13839,0,116,2049
13840,13840,0,0,2049
13841,13841,0,0,2049
13842,13842,0,198,2049
13843,13843,0,570,2049
13844,13844,0,1073,2049
13845,13845,0,1661,2049
